Index,passenger_count,year,month,weekday,hour,abs_longi,abs_lat,distance,amount
7634,2,2010,12,3,7,0.010661,0.022342,2.641453151,9.0194
7635,2,2010,12,3,7,0.05938,0.073335,9.5665364,19.5607
7636,2,2010,12,3,7,0.007362,0.000628,0.624048697,5.053
7637,2,2010,12,3,7,0,0,0,39.1149
7638,2,2010,12,3,7,0.007454,0.015896,1.875755099,7.461
7639,2,2010,12,3,7,0.027696,0.033305,4.376288688,12.535
7640,2,2010,12,3,7,0.002962,0.010913,1.238858823,5.956
7641,2,2010,12,3,7,0.005394,0.015035,1.73251419,6.482
7642,2,2010,12,3,7,0.197451,0.110005,20.65625808,49.9734
7643,2,2010,12,3,7,0.041668,0.014175,3.846550317,10.585
7644,2,2010,12,3,7,0.011728,0.030495,3.531956357,9.997
7645,2,2011,9,6,13,0.005,0.0099,1.17858955,6.262
7646,2,2014,2,3,18,0.024037,0.01604,2.69869169,15.5207
7647,2,2010,8,5,23,0.011762,0.001623,1.006869681,8.376
7648,2,2010,8,5,23,0.026291,0.045244,5.497005943,12.096
7649,2,2010,8,5,23,0.016273,0.008301,1.65254518,7.145
7650,2,2012,5,1,3,0.036121,0.089237,10.37846927,25.204
7651,2,2012,5,1,3,0.001119,0.017032,1.896216446,6.858
7652,2,2012,5,1,3,0.015115,0.011873,1.833396058,6.978
7653,2,2009,7,4,7,0.042401,0.057079,7.28339664,16.4954
7654,2,2012,3,1,7,0.031556,0.025366,3.876346227,10.197
7655,2,2015,3,3,19,0.12960815,0.03517151,11.59617413,34.1026
7656,2,2014,1,5,17,0.026299,0.000358,2.215981147,11.725
7657,2,2011,9,6,1,0.019054,0.001356,1.611938149,6.969
7658,2,2010,8,0,8,0.011526,0.010852,1.548841717,6.611
7659,2,2015,2,6,0,0.0019455,0.00477982,0.556195365,5.823
7660,2,2014,1,6,15,0.006507,0.022986,2.613990595,10.23
7661,2,2014,1,6,15,0.004666,0.034548,3.86162342,14.385
7662,2,2011,12,1,11,0.000504,0.032132,3.573167269,13.2983
7663,2,2011,7,1,19,0.013969,0.021728,2.687095344,7.696
7664,2,2010,9,3,14,0.01156,0.012863,1.730408122,6.415
7665,2,2015,2,5,20,0.00275421,0.0077095,0.888076916,5.761
7666,2,2009,1,3,12,0.035392,0.018201,3.602607733,11.92
7667,2,2011,4,5,21,0.002122,0.026553,2.957964531,8.966
7668,2,2011,4,5,21,0.031127,0.052825,6.43205274,14.989
7669,2,2015,2,5,18,0.00539398,0.00378418,0.619476232,5.616
7670,2,2015,2,5,18,0.00615692,0.01311875,1.548228466,8.55
7671,2,2009,4,3,0,0.0259,0.002781,2.203918592,11.192
7672,2,2013,3,5,21,0.026994,0.007697,2.429527799,9.742
7673,2,2010,7,3,9,0.122354,0.016745,10.47125777,33.5288
7674,2,2012,7,1,2,0.025115,0.00324,2.145660733,9.421
7675,2,2015,2,5,17,0.01828003,0.03434371,4.117524078,14.14
7676,2,2012,11,0,22,0.012744,0.016834,2.157742117,7.925
7677,2,2009,1,0,18,0.010305,0.011731,1.567135094,6.252
7678,2,2009,9,1,11,0.012881,0.022209,2.697690587,8.183
7679,2,2012,7,3,18,0.002649,0.008934,1.018182545,5.576
7680,2,2012,11,1,21,0.00439,0.01036,1.209912498,5.655
7681,2,2012,11,1,21,0.036552,0.02374,4.055291218,13.1157
7682,2,2012,11,1,21,0.002605,0.049365,5.493515969,16.922
7683,2,2012,11,1,21,0.020535,0.045203,5.315743632,14.978
7684,2,2012,11,1,21,0.050582,0.09577,11.46865108,26.381
7685,2,2012,11,1,21,0.044275,0.046607,6.385562102,19.779
7686,2,2012,11,1,21,0.009048,0.01261,1.595933139,6.557
7687,2,2012,11,1,21,0.008272,0.010517,1.361243444,6.466
7688,2,2012,11,1,21,0.038549,0.038908,5.409080834,16.2647
7689,2,2012,11,1,21,0.018672,0.129283,14.46160378,32.7576
7690,2,2012,11,1,21,0.013917,0.019427,2.457620133,8.6367
7691,2,2012,11,1,21,0.00151,0.01585,1.767022373,7.599
7692,2,2012,11,1,21,0.005275,0.06409,7.140338532,22.048
7693,2,2012,11,1,21,0.076002,0.139315,16.7606834,34.4494
7694,2,2012,11,1,21,0.016189,0.038773,4.521925274,12.551
7695,2,2012,11,1,21,0.087107,0.01284,7.473407455,25.6443
7696,2,2012,11,1,21,0.015033,0.016967,2.272322322,8.148
7697,2,2012,11,1,21,0.0125,0.015662,2.035026945,7.981
7698,2,2012,11,1,21,0.017934,0.004065,1.576801156,8.274
7699,2,2012,11,1,21,0.011308,0.014897,1.910877885,7.271
7700,2,2012,11,1,21,0.081375,0.035065,7.885059863,25.7853
7701,2,2012,11,1,21,0.001564,0.007715,0.867927211,6.185
7702,2,2012,11,1,21,0.017892,0.02259,2.929215716,9.643
7703,2,2012,11,1,21,0.005194,0.030657,3.436887822,10.812
7704,2,2012,11,1,21,0.011563,0.013267,1.767603626,6.763
7705,2,2012,11,1,21,0.00452,0.005742,0.743379629,5.25
7706,2,2012,11,1,21,0.002278,0.010462,1.179045452,5.653
7707,2,2012,11,1,21,0.088165,0.062227,10.15169441,30.1797
7708,2,2012,11,1,21,0.016368,0.04734,5.441532301,17.597
7709,2,2012,11,1,21,0.002865,0.013907,1.565107826,6.794
7710,2,2012,11,1,21,0.0868,0.04456,8.832633583,29.6947
7711,2,2012,11,1,21,0.014639,0.047955,5.47311308,16.414
7712,2,2012,11,1,21,0.006103,0.008552,1.081107925,5.441
7713,2,2014,6,0,0,0.037775,0.035635,5.081869005,16.3229
7714,2,2014,6,0,0,0.01841,0.119385,13.36541991,31.8493
7715,2,2014,6,0,0,0.003465,0.01733,1.949003815,7.633
7716,2,2014,6,0,0,0.017268,0.02936,3.574117477,11.635
7717,2,2014,6,0,0,0.093987,0.079875,11.90598052,27.9174
7718,2,2014,6,0,0,0.0178,0.0018,1.513009051,8.72
7719,2,2014,6,0,0,0.00027,1.00E-04,0.025308538,19.1574
7720,2,2014,6,0,0,0.006802,0.006337,0.908412739,6.247
7721,2,2014,6,0,0,0.021713,0.015513,2.514093701,10.92
7722,2,2014,6,0,0,0.160625,0.104792,17.86461308,48.0478
7723,2,2014,6,0,0,0.000305,0.000438,0.055065398,14.745
7724,2,2014,6,0,0,0.01175,0.01607,2.042767047,7.1
7725,2,2014,6,0,0,0.049777,0.100905,11.97606027,29.3724
7726,2,2014,6,0,0,0.100613,0.01302,8.596317684,28.0908
7727,2,2014,6,0,0,0.004205,0.01846,2.083015308,8.029
7728,2,2014,6,0,0,0.020275,0.015687,2.440435638,9.977
7729,2,2014,6,0,0,4.50E-05,0.02331,2.591956511,12.406
7730,2,2014,6,0,0,0.011055,0.020415,2.453598383,8.385
7731,2,2009,4,5,10,0.000488,0.000248,0.049473008,7.349
7732,2,2009,4,5,10,0.002648,0.010678,1.208081163,5.14
7733,2,2009,4,0,11,0.027386,0.012414,2.687901863,10.43
7734,2,2009,10,3,21,0.061419,0.027784,6.025485425,15.853
7735,2,2013,11,3,11,0.02107,0.007272,1.950984075,10.06
7736,2,2014,5,6,15,0.007985,0.004815,0.859571383,5.806
7737,2,2011,8,3,13,0.009642,0.008326,1.231358213,5.711
7738,2,2013,9,2,22,0.014035,0.012428,1.81852688,8.219
7739,2,2013,9,2,22,0.002553,0.009515,1.079668521,6.073
7740,2,2013,9,2,22,0.034815,0.018945,3.610354359,13.22
7741,2,2013,9,2,22,0.02844,0.00173,2.402547372,10.685
7742,2,2013,9,2,22,0.030392,0.036298,4.780124122,16.65
7743,2,2013,9,2,22,0.000652,0.009542,1.062441994,6.256
7744,2,2013,9,2,22,0.014722,0.03841,4.447424316,13.845
7745,2,2013,9,2,22,0.017522,0.029898,3.637441119,10.22
7746,2,2013,9,2,22,0.03815,0.046625,6.099551933,15.953
7747,2,2013,9,2,22,0.009695,0.001053,0.825130614,5.327
7748,2,2013,9,2,22,0.001612,0.009887,1.107726965,6.21
7749,2,2013,9,2,22,0.002728,0.01546,1.734354989,7.966
7750,2,2013,9,2,22,0.018568,0.04723,5.479679704,16.4273
7751,2,2013,9,2,22,0.041253,0.067518,8.271741967,21.157
7752,2,2013,9,2,22,0.015895,0.015035,2.141774012,9.34
7753,2,2013,9,2,22,0.011615,4.50E-05,0.978538069,6.975
7754,2,2013,9,2,22,0.014559,0.014775,2.049755739,9.347
7755,2,2013,9,2,22,0.002984,0.025507,2.847370456,10.571
7756,2,2013,9,2,22,0.015991,0.003168,1.392500892,7.939
7757,2,2013,9,2,22,0.034555,0.03055,4.473334354,13.67
7758,2,2013,9,2,22,0.01732,0.025602,3.198979909,10.068
7759,2,2013,9,2,22,0.027563,0.009652,2.557959186,9.606
7760,2,2013,9,2,22,0.022895,0.052213,6.117767263,16.875
7761,2,2013,9,2,22,0.001099,0.01038,1.157909495,6.64
7762,2,2013,9,2,22,0.006578,0.015792,1.841336819,8.533
7763,2,2013,9,2,22,0.01979,0.034085,4.140546998,13.17
7764,2,2013,9,2,22,0.204847,0.112908,21.35065398,56.4456
7765,2,2013,9,2,22,0.048973,0.0341,5.604497552,19.4615
7766,2,2013,9,2,22,0.033193,0.0312,4.455078063,13.635
7767,2,2013,9,2,22,0.023844,0.004098,2.058467579,10.751
7768,2,2013,9,2,22,0.010195,0.00966,1.375342901,6.52
7769,2,2013,9,2,22,0.020435,0.032823,4.035365612,12.8683
7770,2,2013,7,5,12,0.030858,0.002023,2.609446066,13.7826
7771,2,2013,7,5,12,0.02237,0.00952,2.161146343,11.79
7772,2,2014,7,4,12,0.167741,0.12339,19.70158274,55.4982
7773,2,2014,1,4,11,0.018447,0.027448,3.425144813,11.93
7774,2,2014,8,6,4,0.023638,0.020703,3.043658294,13.1233
7775,2,2014,8,6,4,0.090552,0.015353,7.815325234,24.8789
7776,2,2014,8,4,18,0.031738,0.058133,6.995162842,20.625
7777,2,2014,8,4,18,0.059699,0.050363,7.526566807,22.2586
7778,2,2009,5,5,14,0.0419,0.02593,4.556963149,13.1245
7779,2,2009,5,5,14,0.082467,0.00816,7.003480317,22.8256
7780,2,2009,5,5,14,0.092315,0.038908,8.900678673,24.9648
7781,2,2013,8,0,11,0.016979,0.015104,2.205672463,8.993
7782,2,2010,10,5,13,2.20E-05,0.005193,0.57743823,4.806
7783,2,2014,5,4,0,0.01031,0.030931,3.547190396,11.495
7784,2,2012,3,0,13,0.002661,0.010703,1.211059928,5.713
7785,2,2010,7,3,22,0.020596,0.011286,2.141463803,8.282
7786,2,2010,7,3,22,0.081302,0.09719,12.78967015,24.4946
7787,2,2012,1,5,21,0.196344,0.136769,22.47463201,48.4231
7788,2,2012,5,5,0,0.000344,0.008157,0.90747986,5.509
7789,2,2014,10,1,11,0.011111,0.018516,2.261503669,8.59
7790,2,2015,6,5,19,0.01008606,0.01125336,1.512399581,7.195
7791,2,2009,11,5,13,0.01175,0.004207,1.0945431,6.505
7792,2,2009,11,5,13,0.013953,7.20E-05,1.175003262,6.151
7793,2,2015,1,1,12,0.00432587,0.0090065,1.065698481,7.33
7794,2,2015,1,1,12,0.01279449,0.00326157,1.137009223,7.009
7795,2,2012,1,1,9,0.017393,0.009554,1.809530247,7.996
7796,2,2011,3,1,12,0.093891,0.035314,8.826413064,30.2026
7797,2,2011,3,1,12,0.009009,0.013578,1.689804697,6.002
7798,2,2013,7,4,0,0.00934,0.002117,0.821017894,5.994
7799,2,2010,1,5,0,0.084175,0.001111,7.091782839,20.7849
7800,2,2009,10,4,16,0.003865,0.010537,1.216044991,5.507
7801,2,2011,3,6,5,0.041722,0.011591,3.744939693,14.081
7802,2,2015,2,3,23,0.01002503,0.01993561,2.372121907,8.959
7803,2,2013,10,2,15,0.022776,0.069014,7.910108823,22.8033
7804,2,2011,9,3,9,0.004713,0.006703,0.844477931,4.994
7805,2,2010,9,1,0,0.009667,0.018519,2.214220699,7.9517
7806,2,2010,7,6,4,0.067183,0.025265,6.320898195,15.759
7807,2,2010,7,6,4,0.006348,0.00264,0.610143761,3.938
7808,2,2013,9,3,21,0.014507,0.02573,3.111129391,10.029
7809,2,2011,2,4,9,0.004992,0.004504,0.653857369,4.766
7810,2,2012,3,3,12,0.022699,0.04118,4.962379644,12.408
7811,2,2009,7,4,18,0.02112,0.026294,3.422083647,10.024
7812,2,2009,7,4,20,0.002748,0.006117,0.718459837,4.688
7813,2,2010,8,5,21,0.003554,0.040246,4.485144609,12.607
7814,2,2010,10,5,17,0.018281,0.011544,2.00469789,7.012
7815,2,2009,9,4,15,0.01703,0.017064,2.378516886,8.495
7816,2,2009,9,4,15,0.01111,0.01148,1.582516561,6.441
7817,2,2009,9,4,15,0.020463,0.030935,3.847327015,10.151
7818,2,2010,5,0,8,0.017353,0.008126,1.718258007,7.181
7819,2,2011,1,0,20,0.012309,0.007672,1.342486679,6.524
7820,2,2010,1,5,14,0.012455,0.002458,1.083670913,5.572
7821,2,2012,6,5,1,0.070384,0.016767,6.213833992,18.5072
7822,2,2011,10,3,13,0.01549,0.021643,2.737488572,8.568
7823,2,2014,10,1,12,0.019458,0.040758,4.819749446,16.46
7824,2,2011,7,0,20,0.027972,0.046522,5.684121028,13.448
7825,2,2011,7,0,20,0.1198,0.0556,11.83532836,28.3828
7826,2,2011,7,0,20,0.0067,0.0094,1.187848451,5.477
7827,2,2013,2,5,14,0.039382,0.01334,3.63362655,15.33
7828,2,2010,1,5,18,8.70E-05,0.025681,2.855606314,9.348
7829,2,2010,1,5,18,0.021795,0.000652,1.837134494,8.374
7830,2,2010,1,5,18,0.008071,0.013638,1.661826509,5.958
7831,2,2014,6,6,14,0.051048,0.017626,4.723614718,17.8932
7832,2,2014,6,6,14,0.033797,0.035537,4.869838531,16.0144
7833,2,2015,3,5,2,0.03310394,0.03667068,4.941252666,14.435
7834,2,2015,3,5,2,0.0131073,0.01200866,1.732190688,8.095
7835,2,2015,3,5,2,0.03816223,0.0309372,4.710825097,15.277
7836,2,2012,3,0,1,0.007447,0.025013,2.85123351,8.729
7837,2,2014,9,3,20,0.012382,0.002917,1.092555898,7.005
7838,2,2014,9,3,20,0.042842,0.067485,8.32653244,21.6333
7839,2,2012,12,5,6,0,0,0,38.2941
7840,2,2012,1,3,5,0.0239,0.0124,2.440864553,11.0972
7841,2,2013,10,1,8,0.047472,0.068367,8.589929243,23.107
7842,2,2014,8,1,23,0.000657,0.01134,1.262163093,7.602
7843,2,2009,8,4,23,0.014887,0.015953,2.172641817,7.241
7844,2,2009,8,4,23,0.004858,0.002157,0.474407358,5.947
7845,2,2014,12,1,13,0.022769,0.014285,2.490294151,14.342
7846,2,2012,12,6,22,0.008495,0.01021,1.341978496,7.223
7847,2,2012,12,6,22,0.006807,0.019031,2.192496912,8.141
7848,2,2012,12,6,22,0.021306,0.045757,5.395308491,15.635
7849,2,2011,5,2,19,0.003932,0.004117,0.565137829,4.314
7850,2,2014,8,4,0,0.023311,0.028176,3.697946648,11.715
7851,2,2014,8,4,0,0.041492,0.029209,4.771907355,15.1216
7852,2,2013,9,3,12,0.017667,0.014517,2.195451903,9.765
7853,2,2013,9,3,12,0.020502,0.003507,1.770187325,9.855
7854,2,2013,9,3,12,0.001929,0.041283,4.593332201,17.545
7855,2,2011,6,6,3,0.042049,0.07209,8.762756687,16.92
7856,2,2011,9,6,18,0.009527,0.013548,1.706971006,6.179
7857,2,2014,3,1,16,0.228661,0.091402,21.78268367,55.7912
7858,2,2014,11,0,10,0.109251,0.019026,9.441036094,37.1769
7859,2,2009,12,1,15,0.003392,0.035721,3.982248468,12.685
7860,2,2014,5,3,21,0.02507,0.008693,2.322663849,9.795
7861,2,2012,7,6,3,0.010422,0.056564,6.350541067,17.564
7862,2,2012,7,6,3,0.04097,0.014742,3.82065944,12.351
7863,2,2012,7,6,3,0.006768,0.017755,2.054792101,6.605
7864,2,2013,6,0,11,0.021247,0.019662,2.825991378,11.244
7865,2,2015,4,5,1,0.02394104,0.04098892,4.984192611,15.48
7866,2,2015,4,5,1,0.02101135,0.04127121,4.918302138,14.735
7867,2,2012,10,6,13,0.004705,0.017664,2.003758482,8.841
7868,2,2011,6,6,1,6.20E-05,0.014536,1.616337898,7.617
7869,2,2014,12,3,15,0.003022,0.002457,0.373429485,6.353
7870,2,2011,6,6,4,0.033535,0.00328,2.849187886,11.2481
7871,2,2012,4,5,22,0.010007,0.001399,0.857613091,6.633
7872,2,2015,6,1,9,0.01261902,0.0171547,2.183727361,8.275
7873,2,2011,10,5,12,0.007321,0.012978,1.569281045,7.215
7874,2,2009,6,1,8,0,0,0,31.3262
7875,2,2011,10,5,15,0.101889,0.017745,8.80485758,27.3085
7876,2,2013,6,5,1,0.034458,0.02293,3.863614064,13.8557
7877,2,2010,12,2,8,0.006877,0.00547,0.840102121,5.471
7878,2,2012,5,5,11,0.015091,0.020446,2.604347959,8.517
7879,2,2012,5,5,11,0.01984,0.016511,2.482311663,8.868
7880,2,2014,1,5,19,0.003019,0.006093,0.723657778,5.5
7881,2,2015,1,0,21,0.0185852,0.06101226,6.962701145,23.1623
7882,2,2011,7,1,22,0.038168,0.036996,5.222543368,14.278
7883,2,2011,7,1,22,0.007276,0.020857,2.398848843,7.78
7884,2,2011,7,1,22,0.0467,0.0578,7.534526786,16.82
7885,2,2012,3,6,2,0.006888,0.009648,1.219654697,4.963
7886,2,2009,1,0,19,0.007302,0.005158,0.841002391,5.329
7887,2,2009,1,0,19,0.010152,0.000725,0.859405884,5.386
7888,2,2013,1,6,0,0.024574,0.012133,2.470243972,11.431
7889,2,2013,11,3,13,0.035461,0.073753,8.727812066,25.8069
7890,2,2012,6,6,0,0.003035,0.001063,0.281641776,4.699
7891,2,2012,6,6,0,0.029377,0.016291,3.067872143,10.132
7892,2,2012,6,6,0,0.008893,0.026798,3.072448595,9.351
7893,2,2010,2,5,4,0.022727,0.088242,9.997011036,22.9337
7894,2,2014,1,2,16,0.026753,0.030414,4.064255302,14.125
7895,2,2010,10,4,13,0.007154,0.006422,0.934352944,5.729
7896,2,2012,4,5,14,0.028491,0.012548,2.777117599,9.971
7897,2,2015,5,6,4,0.00365448,0.00318527,0.469328561,4.463
7898,2,2014,7,5,23,0.020448,0.047136,5.516879336,17.1886
7899,2,2014,7,5,23,0.009061,0.023061,2.675470183,10.429
7900,2,2009,11,5,16,0.017965,0.005265,1.622361395,7.277
7901,2,2011,1,4,9,0.011626,0.015429,1.975280444,6.727
7902,2,2012,7,2,16,0.016331,0.008333,1.658538373,8.653
7903,2,2013,3,4,19,0.00179,0.020528,2.287584806,10.237
7904,2,2009,12,3,22,0.006325,0.034096,3.82859931,11.35
7905,2,2012,7,4,11,0.01053,0.015025,1.891526031,6.311
7906,2,2013,4,6,10,0.009751,0.009479,1.33632348,7.16
7907,2,2009,4,3,2,0.027992,0.023464,3.516774858,9.526
7908,2,2013,6,5,16,0.01876,0.010274,1.949733665,8.86
7909,2,2012,10,3,16,0.003119,0.01477,1.663212619,7.596
7910,2,2012,10,3,16,0.089845,0.016105,7.775634505,31.2809
7911,2,2012,7,1,20,0.006618,0.021745,2.481367455,8.346
7912,2,2012,7,1,20,0.009802,0.013512,1.714474759,6.213
7913,2,2009,7,1,22,0.014924,0.007911,1.534231042,6.487
7914,2,2011,9,5,19,0.01245,0.01887,2.345800502,8.7614
7915,2,2011,9,5,19,0.00102,0.019671,2.189002459,8.3797
7916,2,2011,9,5,19,0.037246,0.047021,6.097628839,15.156
7917,2,2013,11,3,14,0.160253,0.039718,14.21990502,48.6612
7918,2,2015,1,4,11,0.01966858,0.04639816,5.418916125,17.955
7919,2,2013,11,5,22,0.001158,0.010351,1.155100123,6.575
7920,2,2013,11,5,22,0.003778,0.01527,1.727533332,8.196
7921,2,2013,11,5,22,0.031904,0.001566,2.692357327,12.1843
7922,2,2011,4,0,19,0.000849,0.012022,1.338698208,6.187
7923,2,2014,7,0,16,0.010475,0.009329,1.361984094,7.575
7924,2,2014,3,1,19,0.012339,0.005595,1.211848201,6.397
7925,2,2010,6,5,23,0.01081,0.015159,1.915747341,7.668
7926,2,2014,9,1,22,0.007566,0.015895,1.878792218,7.911
7927,2,2014,9,1,22,0.013257,0.003595,1.185621863,6.804
7928,2,2014,3,4,21,0.00578,0.003853,0.648732229,5.26
7929,2,2014,3,4,21,0.016344,0.005786,1.519302078,8.254
7930,2,2009,9,3,22,0.010718,0.022123,2.620493517,8.5191
7931,2,2012,4,4,18,0.025124,0.00138,2.122359093,10.022
7932,2,2014,4,5,18,0.036232,0.024046,4.057132455,15.5633
7933,2,2013,11,3,22,0.013164,0.010386,1.60124668,8.365
7934,2,2013,11,3,22,0.004248,0.000175,0.358459253,7.2561
7935,2,2012,6,5,3,0.010182,0.002995,0.920192691,5.803
7936,2,2011,5,3,16,0.017611,0.00333,1.529240114,7.591
7937,2,2010,1,0,12,0.000212,0.004475,0.497917247,4.182
7938,2,2010,10,5,9,0.017722,0.025946,3.248193941,10.011
7939,2,2010,10,5,9,0.007982,0.016551,1.959279486,8.006
7940,2,2014,7,4,18,0.007849,0.00884,1.184634003,6.733
7941,2,2014,5,1,21,0.018815,0.012534,2.111248825,9.733
7942,2,2014,5,1,21,0.072096,0.101731,12.83847925,33.7914
7943,2,2013,11,5,18,0.021111,0.021508,2.980337892,10.717
7944,2,2009,8,6,14,0.01831,0.000246,1.542426047,8.141
7945,2,2015,1,0,15,0.01648712,0.0223732,2.84893426,11.266
7946,2,2013,5,6,15,0.046957,0.061661,7.915609751,21.8923
7947,2,2013,5,6,15,0.171731,0.08717,17.42000929,60.0499
7948,2,2013,5,6,15,0.008403,0.036991,4.173654075,14.89
7949,2,2009,9,6,23,0.025263,0.018924,2.992675216,10.146
7950,2,2009,9,4,21,0.021935,0.020432,2.928608319,9.594
7951,2,2009,9,4,21,0.043722,0.009371,3.829425786,13.4897
7952,2,2009,3,6,20,0.02825,0.053155,6.371097153,14.9814
7953,2,2011,12,4,21,0.0009,0.0157,1.747406983,6.877
7954,2,2013,7,4,20,0.006005,0.026607,3.001510149,11.508
7955,2,2013,12,4,15,0.034559,0.000169,2.912413111,14.009
7956,2,2013,12,4,15,0.014537,0.016172,2.175323162,9.21
7957,2,2014,10,0,14,0.19041,0.11925,20.81963767,56.131
7958,2,2015,1,6,23,0.00375366,0.00606155,0.744479601,6.053
7959,2,2014,2,3,13,0.000803,0.004185,0.470242181,5.607
7960,2,2013,2,2,19,0.034759,0.050151,6.298257864,18.58
7961,2,2009,9,1,8,0.025857,0.025822,3.60405769,10.134
7962,2,2012,7,2,22,0.017312,0.014588,2.18115536,7.857
7963,2,2011,5,1,22,0.00026,0.006441,0.716541472,5.205
7964,2,2010,9,6,17,0.123707,0.036669,11.18915635,30.4066
7965,2,2010,9,6,17,0.055023,0.017685,5.037736874,17.5238
7966,2,2013,3,1,18,8.00E-06,6.60E-05,0.007369707,10.052
7967,2,2013,3,1,18,0.023201,0.020561,3.007433574,12.53
7968,2,2011,4,5,11,0.02877,0.017717,3.12319798,10.083
7969,2,2013,7,3,5,0.005785,0.029915,3.361888632,12.23
7970,2,2010,11,0,10,0.004352,0.003745,0.554787531,5.356
7971,2,2009,4,2,19,0.014973,0.010933,1.751292294,6.834
7972,2,2011,11,5,2,0.0114,0.0027,1.006481327,6.456
7973,2,2011,11,5,2,0.002441,0.002628,0.357296579,4.16
7974,2,2009,1,6,7,0.008267,0.006319,0.9891478,5.03
7975,2,2012,5,2,9,0.006873,0.006351,0.91311397,5.399
7976,2,2014,10,1,22,0.033021,0.002185,2.791701119,13.3616
7977,2,2014,7,5,21,0.029994,0.020331,3.389832264,12.6186
7978,2,2012,10,1,14,0.004941,0.002265,0.486620483,5.281
7979,2,2012,10,5,0,0.01243,0.008184,1.387134345,6.292
7980,2,2014,6,3,22,0.005749,0.012042,1.423867392,7.065
7981,2,2014,6,3,22,0.013016,0.017966,2.278826407,7.815
7982,2,2011,5,2,13,0.00384,0.028287,3.161972353,11.296
7983,2,2014,10,0,0,0.002442,0.022532,2.513879257,9.115
7984,2,2013,12,6,10,0.005357,0.020974,2.375427892,8.999
7985,2,2009,7,5,13,0.02046,0.032656,4.01931138,11.128
7986,2,2015,6,1,4,0.10839844,0.0150032,9.282475024,36.2037
7987,2,2013,9,6,3,0.018313,0.017984,2.525095841,9.361
7988,2,2009,5,4,21,0.042188,0.116098,13.39058404,27.4586
7989,2,2010,1,4,8,0.001685,2.70E-05,0.14183549,7.9567
7990,2,2015,5,4,1,0.00766754,0.00793075,1.093029916,5.799
7991,2,2012,11,0,10,0.011484,0.009841,1.460607733,7.116
7992,2,2013,12,6,22,0.171062,0.04711,15.34861526,51.2452
7993,2,2014,1,4,15,0.006239,0.019195,2.198098288,9.553
7994,2,2013,1,5,20,0,0,0,35.404
7995,2,2015,3,1,21,0.00532532,0.00460434,0.680664957,4.959
7996,2,2009,1,1,7,0.010399,0.003245,0.946823909,4.705
7997,2,2013,1,6,20,0.002392,0.042268,4.704304382,15.585
7998,2,2015,6,6,0,0.02490234,0.0090065,2.324198419,10.93
7999,2,2009,1,5,0,0.040034,0.000933,3.375709923,21.2227
8000,2,2009,1,5,0,0.037307,0.018155,3.734250554,11.627
8001,2,2009,8,6,5,0.021652,0.099521,11.21581649,24.2147
8002,2,2013,10,4,9,0.003166,0.00968,1.108895598,6.468
8003,2,2009,4,6,17,0.001196,0.002843,0.331793404,3.854
8004,2,2015,2,2,22,0.04971313,0.01031876,4.345088832,18.2329
8005,2,2010,10,2,23,0.021493,0.051292,5.983707775,14.149
8006,2,2009,1,2,20,0.008691,0.023788,2.744567478,8.801
8007,2,2013,12,2,14,0.076769,0.031413,7.350507538,22.688
8008,2,2014,4,5,18,0.010818,0.002195,0.943637892,5.887
8009,2,2014,10,6,13,0.005902,0.011642,1.386770391,7.635
8010,2,2014,10,6,13,0.013171,0.001674,1.125008695,7.638
8011,2,2013,5,3,23,0.017874,0.014429,2.199608214,9.221
8012,2,2009,11,0,19,0.040556,0.024077,4.338640564,14.3917
8013,2,2010,9,2,8,0.005837,0.010455,1.262288213,6.548
8014,2,2011,12,5,23,0.031847,0.047029,5.877344664,14.052
8015,2,2009,12,3,15,0.002651,0.023001,2.567323153,10.913
8016,2,2010,6,2,18,0.023963,0.006293,2.136873996,9.418
8017,2,2011,11,2,8,0.005548,0.021905,2.48018202,9.346
8018,2,2011,11,2,8,0.001139,0.021889,2.435835315,9.223
8019,2,2009,3,6,3,0.005727,0.012906,1.514034477,5.938
8020,2,2014,9,0,19,0.004515,0.012281,1.417544678,8.18
8021,2,2010,4,5,23,0.008645,0.01216,1.535953056,6.216
8022,2,2010,4,5,23,0.035033,0.011498,3.217166744,12.0607
8023,2,2011,3,3,21,0.002643,0.011666,1.316172965,6.032
8024,2,2011,3,3,21,0.032641,0.045708,5.778660548,14.124
8025,2,2011,9,0,10,0.0023,0.0162,1.811746017,7.115
8026,2,2012,9,6,12,0.005054,0.015529,1.778485658,7.75
8027,2,2015,4,4,11,0.00475311,0.02286148,2.573428715,10.379
8028,2,2013,10,1,23,0.071505,0.000553,6.023955801,21.3053
8029,2,2013,6,4,18,0.008928,0.008755,1.230113105,6.305
8030,2,2009,5,1,15,0.017025,0.018302,2.489372436,8.587
8031,2,2014,1,6,8,0.008631,0.02086,2.430712347,9.596
8032,2,2014,12,3,21,0.015527,0.004994,1.42074081,7.64
8033,2,2011,7,5,15,0.007794,0.019065,2.219296519,7.636
8034,2,2010,9,4,22,0.00689,0.007027,0.973406444,5.536
8035,2,2010,2,5,17,0.181995,0.113469,19.86394405,45.7443
8036,2,2010,2,5,17,0.02739,0.03776,4.791061748,11.213
8037,2,2012,8,0,15,0.010971,0.016544,2.058532927,7.295
8038,2,2013,1,0,18,0.014423,0.00356,1.2783117,7.39
8039,2,2013,1,0,18,0.008623,0.012057,1.524774009,7.68
8040,2,2009,11,2,21,0.004467,0.013988,1.600304333,6.117
